ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1_1,Q.1_2,Q.2_1,Q.2_2,Q.2_3,Q.2_4,Q.2_5,Q.2_6
m89788506660,37,埼玉県,女性,既婚,会社員（契約・派遣社員）,運送・輸送業,300万～400万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89788386817,22,神奈川県,男性,未婚,学生,勤めていない,400万～500万未満,持ち家（一戸建て）,なし,1,0,1,0,0,0,0,0
m8976614707,35,岐阜県,男性,既婚,会社員(正社員),製造業,"900万～1,000万未満",持ち家（一戸建て）,あり,1,0,1,0,0,0,1,0
m8971131566,63,東京都,女性,既婚,会社員(正社員),サービス業,500万～600万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8970916336,44,岐阜県,男性,既婚,会社員(正社員),製造業,400万～500万未満,持ち家（一戸建て）,あり,1,0,1,1,1,1,1,0
m8970843979,32,大阪府,女性,既婚,パート・アルバイト,教育業,400万～500万未満,賃貸（マンション）,あり,1,0,1,0,0,0,0,0
m8970518660,47,大阪府,男性,既婚,会社員(正社員),サービス業,600万～700万未満,持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m89789705160,61,神奈川県,女性,未婚,無職,勤めていない,100万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89789406414,45,三重県,男性,既婚,会社員(正社員),運送・輸送業,800万～900万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89789392592,28,京都府,女性,未婚,会社員(正社員),建設業,700万～800万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89788799459,52,大阪府,男性,既婚,会社員(正社員),建設業,400万～500万未満,持ち家（マンション）,あり,0,1,0,0,0,0,0,0
m89788347553,27,岐阜県,女性,未婚,会社員(正社員),電気・ガス・水道業,"1,000万～1,200万未満",持ち家（一戸建て）,なし,1,0,0,0,1,0,0,0
m89788279936,35,福岡県,女性,既婚,パート・アルバイト,医療・福祉,300万～400万未満,持ち家（一戸建て）,あり,1,0,0,0,1,0,0,0
m89788228272,34,愛知県,男性,未婚,パート・アルバイト,商社・卸売り・小売業,100万～200万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m8982018256,46,福岡県,男性,既婚,会社員(正社員),商社・卸売り・小売業,500万～600万未満,その他,あり,0,1,0,0,0,0,0,0
m8971512427,34,埼玉県,女性,既婚,医師・医療関係者,医療・福祉,"900万～1,000万未満",持ち家（マンション）,あり,1,0,0,0,1,0,1,0
m8970999231,46,岩手県,男性,既婚,自営業,農業・林業・漁業・鉱業,600万～700万未満,持ち家（一戸建て）,あり,1,0,1,1,0,1,0,0
m89789470005,28,岡山県,男性,既婚,会社員(正社員),建設業,300万～400万未満,賃貸（一戸建て）,あり,1,0,0,0,1,0,0,0
m89788926255,26,千葉県,女性,未婚,パート・アルバイト,運送・輸送業,100万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89788121728,36,埼玉県,女性,既婚,会社員(正社員),その他,"900万～1,000万未満",賃貸（マンション）,あり,1,0,0,0,1,0,0,0
m89787982524,55,愛媛県,男性,既婚,会社員(正社員),建設業,"1,200万～1,500万未満",持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8970858500,30,大阪府,男性,未婚,自営業,電気・ガス・水道業,500万～600万未満,持ち家（一戸建て）,なし,1,0,0,1,1,0,1,0
m89789641993,38,京都府,男性,既婚,会社員(正社員),製造業,700万～800万未満,持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m89789019107,17,長野県,女性,未婚,学生,勤めていない,600万～700万未満,持ち家（一戸建て）,なし,1,0,0,0,0,1,0,0
m89788561594,52,茨城県,女性,既婚,パート・アルバイト,製造業,400万～500万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89787964587,52,静岡県,男性,既婚,会社員(正社員),製造業,"1,200万～1,500万未満",持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8998335745,49,東京都,男性,未婚,会社員(正社員),製造業,600万～700万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m8973762106,66,奈良県,男性,既婚,無職,勤めていない,200万～300万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89789018129,21,岐阜県,女性,未婚,学生,勤めていない,400万～500万未満,持ち家（一戸建て）,なし,1,0,0,0,1,1,0,0
m89788917966,23,岐阜県,女性,未婚,会社員(正社員),情報通信業,600万～700万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89788823535,65,福岡県,男性,既婚,無職,勤めていない,400万～500万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m8998364434,72,東京都,女性,既婚,専業主婦,勤めていない,"900万～1,000万未満",持ち家（マンション）,あり,1,0,1,1,1,0,0,1
m8974817196,54,青森県,男性,未婚,会社員(正社員),製造業,300万～400万未満,持ち家（一戸建て）,なし,1,0,1,0,0,0,0,0
m8971371849,36,大阪府,女性,既婚,会社員(正社員),医療・福祉,700万～800万未満,持ち家（一戸建て）,なし,1,0,0,0,0,1,0,0
m89788208201,45,神奈川県,男性,未婚,会社員(正社員),製造業,"1,000万～1,200万未満",持ち家（一戸建て）,なし,1,0,0,0,0,0,1,0
m89788186289,60,埼玉県,男性,既婚,無職,勤めていない,300万～400万未満,持ち家（一戸建て）,あり,1,0,0,0,1,0,0,0
m89787808310,53,愛知県,女性,既婚,パート・アルバイト,その他,600万～700万未満,持ち家（一戸建て）,あり,1,0,1,0,1,0,0,0
m89787736636,28,北海道,男性,未婚,会社員(正社員),サービス業,500万～600万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m8935668578,54,東京都,女性,既婚,専業主婦,勤めていない,"900万～1,000万未満",持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8971488295,34,兵庫県,女性,未婚,その他,その他,500万～600万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89789624808,56,埼玉県,男性,未婚,会社員(正社員),情報通信業,300万～400万未満,持ち家（マンション）,なし,0,1,0,0,0,0,0,0
m89789749054,37,三重県,女性,未婚,会社員(正社員),医療・福祉,500万～600万未満,持ち家（一戸建て）,なし,1,0,1,0,0,0,0,0
m89788956334,41,愛知県,男性,既婚,会社員(正社員),建設業,500万～600万未満,持ち家（一戸建て）,なし,1,0,1,0,0,0,1,0
m89787871367,55,富山県,女性,既婚,会社員(正社員),製造業,300万～400万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89787788662,32,奈良県,男性,未婚,会社員(正社員),教育業,100万未満,持ち家（一戸建て）,なし,1,0,0,0,1,0,0,0
m8911550743,58,茨城県,男性,既婚,会社員（契約・派遣社員）,運送・輸送業,400万～500万未満,持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m8976519999,79,千葉県,男性,既婚,無職,勤めていない,300万～400万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8970342521,16,茨城県,女性,未婚,学生,勤めていない,100万～200万未満,持ち家（一戸建て）,なし,1,0,0,0,0,1,0,0
m89789842842,74,鹿児島県,男性,既婚,無職,勤めていない,200万～300万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89789822357,25,千葉県,女性,未婚,会社員(正社員),医療・福祉,400万～500万未満,持ち家（一戸建て）,なし,1,0,1,0,0,1,0,0
m89788965046,55,大分県,女性,既婚,会社員(正社員),情報通信業,"900万～1,000万未満",持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89788414852,49,鹿児島県,女性,既婚,専業主婦,勤めていない,300万～400万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89788322995,33,兵庫県,女性,既婚,パート・アルバイト,教育業,700万～800万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89787752601,58,千葉県,男性,未婚,無職,勤めていない,100万～200万未満,賃貸（一戸建て）,なし,0,1,0,0,0,0,0,0
m8971625317,39,京都府,女性,既婚,専業主婦,勤めていない,300万～400万未満,賃貸（アパート）,あり,1,0,1,0,0,0,0,0
m89789871329,60,東京都,女性,未婚,パート・アルバイト,その他,400万～500万未満,持ち家（一戸建て）,なし,1,0,0,1,0,0,0,0
m89789596089,40,神奈川県,女性,既婚,専業主婦,勤めていない,100万未満,持ち家（一戸建て）,あり,1,0,1,0,0,0,0,0
m89789044787,26,鳥取県,女性,未婚,医師・医療関係者,医療・福祉,600万～700万未満,持ち家（一戸建て）,なし,1,0,0,0,0,1,0,0
m89788657643,49,山口県,男性,既婚,医師・医療関係者,医療・福祉,300万～400万未満,賃貸（一戸建て）,なし,1,0,0,0,1,0,0,0
m8974792992,49,千葉県,女性,既婚,会社員(正社員),医療・福祉,700万～800万未満,持ち家（一戸建て）,あり,1,0,1,0,1,1,0,0
m8971286549,61,埼玉県,男性,未婚,会社員(正社員),サービス業,300万～400万未満,賃貸（アパート）,あり,1,0,1,1,1,1,0,0
m8970946767,37,東京都,男性,未婚,会社員(正社員),サービス業,400万～500万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m89789301575,49,愛媛県,女性,未婚,パート・アルバイト,製造業,100万～200万未満,賃貸（一戸建て）,あり,1,0,1,0,0,0,0,0
m899688741,44,大阪府,男性,未婚,会社員(正社員),製造業,400万～500万未満,持ち家（一戸建て）,なし,1,0,0,0,0,0,1,0
m8971447063,23,東京都,女性,未婚,会社員(正社員),サービス業,600万～700万未満,持ち家（マンション）,なし,1,0,0,0,0,1,0,0
m8971241869,58,東京都,男性,既婚,会社員(正社員),製造業,"2,000万以上",持ち家（マンション）,あり,0,1,0,0,0,0,0,0
m8970546501,31,埼玉県,女性,未婚,会社員（契約・派遣社員）,医療・福祉,200万～300万未満,賃貸（マンション）,なし,0,1,0,0,0,0,0,0
m89788164741,28,神奈川県,女性,既婚,公務員（教職員を除く）,教育業,600万～700万未満,賃貸（マンション）,あり,0,1,0,0,0,0,0,0
m89787943764,38,大阪府,男性,既婚,経営者・役員,商社・卸売り・小売業,500万～600万未満,持ち家（マンション）,あり,1,0,0,1,0,0,0,0
m89787838141,18,兵庫県,男性,未婚,学生,勤めていない,100万未満,賃貸（アパート）,なし,1,0,1,0,0,0,0,0
m89787824303,34,東京都,女性,既婚,会社員(正社員),サービス業,700万～800万未満,持ち家（一戸建て）,あり,1,0,0,0,0,1,0,0
m89787817341,54,愛知県,女性,既婚,パート・アルバイト,製造業,"1,200万～1,500万未満",持ち家（一戸建て）,あり,1,0,1,0,0,0,0,0
m899602417,73,東京都,男性,未婚,無職,勤めていない,100万～200万未満,賃貸（マンション）,なし,0,1,0,0,0,0,0,0
m89789414557,21,福岡県,女性,未婚,学生,勤めていない,"2,000万以上",持ち家（一戸建て）,なし,1,0,1,0,1,1,0,0
m89788772309,39,岩手県,女性,未婚,会社員(正社員),商社・卸売り・小売業,"900万～1,000万未満",持ち家（一戸建て）,なし,1,0,1,0,1,0,0,0
m89788523795,38,鹿児島県,男性,既婚,会社員(正社員),製造業,500万～600万未満,持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m89788407741,49,千葉県,男性,未婚,会社員(正社員),運送・輸送業,600万～700万未満,持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m89787930373,34,大阪府,女性,未婚,会社員(正社員),不動産業,"900万～1,000万未満",持ち家（一戸建て）,なし,1,0,1,0,1,1,0,0
m8973943831,47,大阪府,男性,既婚,会社員(正社員),その他,500万～600万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m8970709497,54,愛知県,女性,既婚,専業主婦,勤めていない,500万～600万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m8970595624,67,山梨県,男性,既婚,無職,勤めていない,500万～600万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89788850325,42,埼玉県,男性,既婚,会社員(正社員),メディア・マスコミ・広告業,600万～700万未満,賃貸（アパート）,あり,1,0,0,1,0,0,0,0
m89788092823,53,東京都,男性,既婚,会社員(正社員),建設業,500万～600万未満,持ち家（マンション）,あり,1,0,0,1,0,0,0,0
m8970872363,46,岡山県,女性,未婚,無職,勤めていない,100万未満,賃貸（アパート）,なし,1,0,1,0,0,0,0,0
m8970844082,55,大阪府,男性,既婚,経営者・役員,運送・輸送業,"900万～1,000万未満",賃貸（一戸建て）,なし,1,0,0,0,1,0,0,0
m8970708764,26,東京都,女性,既婚,会社員（契約・派遣社員）,サービス業,600万～700万未満,賃貸（アパート）,なし,1,0,0,0,1,1,1,0
m8973065833,37,東京都,女性,未婚,会社員(正社員),医療・福祉,400万～500万未満,賃貸（アパート）,なし,1,0,1,0,0,0,0,0
m8972738445,48,北海道,男性,既婚,会社員(正社員),運送・輸送業,300万～400万未満,持ち家（マンション）,あり,0,1,0,0,0,0,0,0
m8971196465,19,北海道,女性,未婚,学生,勤めていない,100万未満,賃貸（マンション）,なし,1,0,0,0,0,1,0,0
m8970958801,42,高知県,女性,既婚,パート・アルバイト,その他,300万～400万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m8970616503,65,福岡県,男性,既婚,会社員（契約・派遣社員）,その他,300万～400万未満,賃貸（マンション）,あり,1,0,0,0,1,0,0,0
m8970347477,49,大阪府,女性,未婚,パート・アルバイト,医療・福祉,400万～500万未満,持ち家（一戸建て）,なし,1,0,0,1,0,0,0,0
m89788748853,39,愛知県,男性,未婚,会社員(正社員),運送・輸送業,300万～400万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m89787926174,52,神奈川県,男性,既婚,無職,勤めていない,200万～300万未満,賃貸（アパート）,なし,1,0,0,0,0,1,0,0
m89787735868,40,東京都,女性,未婚,会社員(正社員),農業・林業・漁業・鉱業,400万～500万未満,持ち家（マンション）,あり,1,0,1,0,0,1,0,0
m8972326228,25,千葉県,女性,未婚,パート・アルバイト,サービス業,200万～300万未満,賃貸（マンション）,なし,1,0,1,0,0,1,0,0
m8970961644,19,埼玉県,女性,未婚,会社員(正社員),その他,300万～400万未満,賃貸（アパート）,なし,0,1,0,0,0,0,0,0
m8970862721,34,栃木県,男性,既婚,公務員（教職員を除く）,非営利団体,"900万～1,000万未満",持ち家（一戸建て）,あり,1,0,1,1,1,1,1,0
m8970156841,54,東京都,男性,既婚,経営者・役員,製造業,"1,500万～1,800万未満",持ち家（一戸建て）,あり,1,0,0,1,0,0,0,0
m89789027433,23,千葉県,女性,未婚,その他,その他,700万～800万未満,その他,なし,0,1,0,0,0,0,0,0
m89788972421,63,神奈川県,男性,既婚,無職,勤めていない,100万～200万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
m89788412297,42,富山県,男性,未婚,会社員(正社員),運送・輸送業,400万～500万未満,持ち家（一戸建て）,なし,0,1,0,0,0,0,0,0
m8976815849,48,大阪府,女性,既婚,専業主婦,勤めていない,"1,200万～1,500万未満",賃貸（マンション）,なし,0,1,0,0,0,0,0,0
m8970313050,38,北海道,女性,既婚,専業主婦,勤めていない,400万～500万未満,持ち家（一戸建て）,なし,1,0,0,1,0,0,0,0
m89789447420,35,大阪府,女性,既婚,会社員(正社員),その他,700万～800万未満,賃貸（マンション）,なし,1,0,1,0,0,0,0,0
m89788089026,16,奈良県,女性,未婚,学生,勤めていない,"900万～1,000万未満",その他,なし,1,0,0,0,0,1,0,0
m8972756383,51,埼玉県,女性,既婚,会社員（契約・派遣社員）,その他,100万未満,賃貸（マンション）,なし,1,0,0,1,0,0,0,0
m8971524793,47,埼玉県,男性,既婚,会社員(正社員),電気・ガス・水道業,700万～800万未満,持ち家（一戸建て）,あり,0,1,0,0,0,0,0,0
